text08.docx
15420

0	0.150649
111	0.00635538
120	0.00609598
115	0.00570687
101	0.00557717
230	0.00531777
108	0.00525292
75	0.00512322
1	0.00499351
4	0.00499351
6	0.00492866
80	0.00486381
100	0.00486381
109	0.00486381
114	0.00479896
255	0.00473411
22	0.00466926
33	0.00447471
46	0.00447471
47	0.00447471
65	0.00447471
20	0.00440986
116	0.00428016
2	0.0042153
3	0.0042153
55	0.00415045
119	0.00415045
182	0.00415045
98	0.0040856
112	0.0040856
205	0.0040856
210	0.0040856
8	0.00402075
156	0.00402075
226	0.00402075
155	0.0039559
28	0.00389105
32	0.00389105
54	0.00389105
63	0.00389105
83	0.00389105
131	0.00389105
143	0.00389105
17	0.0038262
27	0.0038262
95	0.0038262
105	0.0038262
113	0.0038262
136	0.0038262
160	0.0038262
219	0.0038262
44	0.00376135
57	0.00376135
60	0.00376135
84	0.00376135
102	0.00376135
110	0.00376135
180	0.00376135
204	0.00376135
234	0.00376135
239	0.00376135
241	0.00376135
72	0.0036965
103	0.0036965
117	0.0036965
161	0.0036965
227	0.0036965
77	0.00363165
121	0.00363165
181	0.00363165
218	0.00363165
5	0.0035668
118	0.0035668
163	0.0035668
49	0.00350195
53	0.00350195
56	0.00350195
58	0.00350195
64	0.00350195
123	0.00350195
126	0.00350195
175	0.00350195
185	0.00350195
187	0.00350195
243	0.00350195
10	0.00343709
124	0.00343709
141	0.00343709
206	0.00343709
214	0.00343709
245	0.00343709
7	0.00337224
37	0.00337224
67	0.00337224
128	0.00337224
153	0.00337224
162	0.00337224
192	0.00337224
217	0.00337224
229	0.00337224
21	0.00330739
29	0.00330739
97	0.00330739
106	0.00330739
129	0.00330739
137	0.00330739
171	0.00330739
197	0.00330739
221	0.00330739
13	0.00324254
23	0.00324254
25	0.00324254
43	0.00324254
62	0.00324254
138	0.00324254
150	0.00324254
159	0.00324254
174	0.00324254
176	0.00324254
177	0.00324254
179	0.00324254
183	0.00324254
188	0.00324254
201	0.00324254
203	0.00324254
212	0.00324254
222	0.00324254
253	0.00324254
254	0.00324254
45	0.00317769
82	0.00317769
96	0.00317769
99	0.00317769
104	0.00317769
154	0.00317769
166	0.00317769
178	0.00317769
194	0.00317769
225	0.00317769
233	0.00317769
236	0.00317769
251	0.00317769
12	0.00311284
39	0.00311284
40	0.00311284
66	0.00311284
70	0.00311284
89	0.00311284
148	0.00311284
149	0.00311284
193	0.00311284
196	0.00311284
199	0.00311284
207	0.00311284
228	0.00311284
235	0.00311284
252	0.00311284
15	0.00304799
19	0.00304799
42	0.00304799
48	0.00304799
69	0.00304799
90	0.00304799
107	0.00304799
133	0.00304799
142	0.00304799
146	0.00304799
248	0.00304799
11	0.00298314
18	0.00298314
35	0.00298314
71	0.00298314
91	0.00298314
170	0.00298314
173	0.00298314
186	0.00298314
200	0.00298314
215	0.00298314
240	0.00298314
250	0.00298314
36	0.00291829
78	0.00291829
81	0.00291829
122	0.00291829
125	0.00291829
134	0.00291829
152	0.00291829
167	0.00291829
168	0.00291829
208	0.00291829
216	0.00291829
238	0.00291829
9	0.00285344
14	0.00285344
30	0.00285344
38	0.00285344
41	0.00285344
50	0.00285344
92	0.00285344
158	0.00285344
184	0.00285344
190	0.00285344
209	0.00285344
224	0.00285344
237	0.00285344
16	0.00278859
24	0.00278859
34	0.00278859
59	0.00278859
87	0.00278859
93	0.00278859
147	0.00278859
165	0.00278859
231	0.00278859
244	0.00278859
52	0.00272374
73	0.00272374
76	0.00272374
140	0.00272374
144	0.00272374
191	0.00272374
202	0.00272374
85	0.00265888
94	0.00265888
130	0.00265888
151	0.00265888
157	0.00265888
195	0.00265888
213	0.00265888
220	0.00265888
51	0.00259403
145	0.00259403
242	0.00259403
249	0.00259403
88	0.00252918
189	0.00252918
86	0.00246433
139	0.00246433
31	0.00239948
74	0.00239948
79	0.00239948
127	0.00239948
135	0.00239948
164	0.00239948
198	0.00239948
232	0.00239948
246	0.00239948
68	0.00233463
211	0.00233463
26	0.00226978
61	0.00226978
223	0.00226978
132	0.00220493
247	0.00214008
172	0.00207523
169	0.00181582

7.37607
