Pic08.jpg
80218

0	0.0153955
243	0.00504874
153	0.00488668
60	0.00483682
76	0.00481189
101	0.00473709
226	0.00464983
150	0.00461243
146	0.00452517
180	0.00452517
37	0.0045127
21	0.00448777
138	0.00448777
20	0.0044753
161	0.00445037
196	0.00445037
203	0.00445037
113	0.00443791
79	0.00442544
81	0.00441297
130	0.00441297
201	0.00440051
100	0.00437558
147	0.00437558
207	0.00437558
236	0.00437558
119	0.00436311
168	0.00436311
171	0.00436311
217	0.00435064
167	0.00432571
16	0.00431325
106	0.00431325
177	0.00431325
205	0.00428831
212	0.00427585
42	0.00426338
136	0.00426338
172	0.00426338
204	0.00426338
6	0.00425092
230	0.00423845
5	0.00422598
91	0.00421352
195	0.00421352
71	0.00420105
90	0.00418859
23	0.00417612
97	0.00417612
139	0.00417612
34	0.00416365
57	0.00416365
143	0.00416365
148	0.00416365
184	0.00416365
185	0.00416365
66	0.00415119
75	0.00415119
98	0.00415119
178	0.00415119
209	0.00415119
51	0.00413872
134	0.00413872
165	0.00413872
137	0.00412626
169	0.00411379
41	0.00410132
85	0.00410132
86	0.00410132
234	0.00410132
35	0.00408886
73	0.00408886
102	0.00407639
105	0.00407639
162	0.00407639
220	0.00407639
50	0.00406393
52	0.00406393
69	0.00406393
87	0.00406393
151	0.00406393
166	0.00406393
142	0.00405146
163	0.00402653
22	0.00401406
25	0.00401406
55	0.00401406
67	0.00401406
114	0.00401406
215	0.00401406
232	0.00401406
112	0.0040016
152	0.0040016
77	0.00398913
110	0.00398913
13	0.00397666
12	0.0039642
31	0.0039642
44	0.0039642
84	0.0039642
92	0.0039642
145	0.0039642
11	0.00395173
45	0.00395173
68	0.00395173
78	0.00395173
182	0.00395173
213	0.00395173
17	0.00393927
56	0.00393927
202	0.00393927
1	0.0039268
74	0.0039268
183	0.0039268
28	0.00391433
33	0.00391433
88	0.00391433
173	0.00391433
175	0.00391433
80	0.00390187
155	0.00390187
156	0.00390187
164	0.00390187
187	0.00390187
26	0.0038894
46	0.0038894
141	0.0038894
158	0.0038894
174	0.0038894
197	0.0038894
58	0.00387694
70	0.00387694
99	0.00386447
224	0.00386447
19	0.003852
63	0.003852
107	0.003852
94	0.00383954
170	0.00383954
188	0.00383954
116	0.00382707
2	0.00381461
39	0.00381461
120	0.00381461
29	0.00378967
53	0.00378967
218	0.00378967
40	0.00377721
49	0.00377721
89	0.00377721
93	0.00377721
118	0.00377721
121	0.00377721
222	0.00377721
238	0.00377721
117	0.00376474
157	0.00376474
27	0.00375228
135	0.00375228
250	0.00375228
61	0.00373981
62	0.00373981
176	0.00373981
210	0.00372734
10	0.00371488
38	0.00371488
82	0.00371488
199	0.00371488
4	0.00370241
24	0.00370241
104	0.00370241
154	0.00370241
83	0.00368994
123	0.00368994
179	0.00368994
221	0.00368994
241	0.00368994
244	0.00368994
54	0.00367748
108	0.00367748
122	0.00367748
211	0.00367748
115	0.00366501
133	0.00366501
140	0.00366501
193	0.00366501
109	0.00365255
186	0.00364008
198	0.00364008
214	0.00364008
216	0.00364008
225	0.00364008
228	0.00364008
48	0.00362761
111	0.00362761
253	0.00361515
59	0.00359022
131	0.00359022
18	0.00357775
132	0.00357775
43	0.00356528
8	0.00355282
14	0.00355282
129	0.00355282
227	0.00355282
3	0.00354035
30	0.00354035
65	0.00354035
36	0.00352789
144	0.00352789
194	0.00352789
200	0.00352789
219	0.00352789
229	0.00352789
189	0.00351542
7	0.00350295
103	0.00350295
181	0.00350295
255	0.00349049
192	0.00347802
126	0.00346556
159	0.00346556
245	0.00346556
72	0.00345309
233	0.00345309
247	0.00342816
15	0.00337829
208	0.00337829
251	0.00337829
47	0.00336583
125	0.0033409
149	0.00332843
160	0.00327857
240	0.00327857
32	0.0032661
246	0.0032661
252	0.00325363
206	0.00324117
9	0.00320377
127	0.00320377
239	0.00320377
223	0.0031913
248	0.0031913
64	0.00314144
249	0.00314144
95	0.00311651
124	0.00311651
96	0.00306664
235	0.00306664
190	0.00304171
254	0.00301678
242	0.00299185
191	0.00297938
237	0.00295445
128	0.00286719
231	0.00280486

7.97868
